"","RunIdentifier","eventID","principalInvestigator","samplingProtocol","dayDeployed","dayCollected","yearDeployed","yearCollected","lengthDeployment","collectorList","continentOcean","country","county","locality","island","islandGroup","locationID","decimalLatitude","decimalLongitude","DMSLatitude","DMSLongitude","habitat","fullUnit","unitNotes","unitAttachment","unitRetrievalBin","unitRetrievalFilteredWater","unitRetrievalBubbler","bcid","uniqueLatLong","materialSampleID","sampleSizeFractionation","institutionCode","institutionID","datasetName","fractionStorageBuffer","fractionNotes","homogenisation","homogenisationSample","homogenisationMethod","sampleExtractionKitManufacturer","sampleExtractionKit","sampleExtractCleanUp","sampleExtractCleanUpKitManufacturer","sampleExtractCleanUpKit","metabarcodingGeneticMarker","ampliconPrimerForward","ampliconPrimerReverse","ampliconPrimerRef","ampliconPCRTriplicates","ampliconPCRProtocol","ampliconPCRPolymerase","ampliconPCRCycles","ampliconAnnealingTemp","ampliconPCRNotes","ampliconPCRTriplicateMerged","sequencingTriplicates","sample_name"
"KIN13C.100","Run16","Ransome_KIN13_KIN13C_120501_150301","Ransome","ARMS","01/05/2012","01/03/2015",2012,2015,34,"Molly Timmers","Pacific","Line Islands","","Kingman","Kingman Reef","Line Islands","KIN13",6.3822,-162.3840833,"06° 22' 55.92"" N","162° 23' 02.69"" W","forereef","Yes","RevC","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2LI_2015_KIN_13C","6.3822 -162.3840833","Ransome_KIN13_KIN13C_120501_150301_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","KIN13C.100"
"KOA1A.100","Run16","Ransome_KOA01_KOA01A_120312_150523","Ransome","ARMS","12/03/2012","23/05/2015",2012,2015,38,"Max Sudnovsky, Molly Timmers, Chris Meyer, Andrianus Sembiring, Aji Wahyu Anggoro","Pacific","Phillipines","Mabini","Koala Reserve","Luzon","Verde Islands","KOA01",13.7166,120.87194,"13° 42' 59.75"" N","120° 52' 18.98"" E","fringing reef","","","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/CaU2KOA_01_A_40","13.7166 120.87194","Ransome_KOA01_KOA01A_120312_150523_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","KOA1A.100"
"KOA1A.500","Run16","Ransome_KOA01_KOA01A_120312_150523","Ransome","ARMS","12/03/2012","23/05/2015",2012,2015,38,"Max Sudnovsky, Molly Timmers, Chris Meyer, Andrianus Sembiring, Aji Wahyu Anggoro","Pacific","Phillipines","Mabini","Koala Reserve","Luzon","Verde Islands","KOA01",13.7166,120.87194,"13° 42' 59.75"" N","120° 52' 18.98"" E","fringing reef","","","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/CaU2KOA_01_A_40","13.7166 120.87194","Ransome_KOA01_KOA01A_120312_150523_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","KOA1A.500"
"KOA1A.BS","Run16","Ransome_KOA01_KOA01A_120312_150523","Ransome","ARMS","12/03/2012","23/05/2015",2012,2015,38,"Max Sudnovsky, Molly Timmers, Chris Meyer, Andrianus Sembiring, Aji Wahyu Anggoro","Pacific","Phillipines","Mabini","Koala Reserve","Luzon","Verde Islands","KOA01",13.7166,120.87194,"13° 42' 59.75"" N","120° 52' 18.98"" E","fringing reef","","","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/CaU2KOA_01_A_40","13.7166 120.87194","Ransome_KOA01_KOA01A_120312_150523_sessile_DMSO","sessile","ICL","Imperial College London","Ransome ARMS","DMSO","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","blender","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","KOA1A.BS"
"MAI1.BS","Run16","Ransome_MAI01_MAI01B_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Maui","Maui","Hawaiian Islands","MAI01",20.76231667,-155.9799833,"20° 45' 44.34"" N","155° 58' 47.93"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MHI_2013_MAI_01B","20.76231667 -155.9799833","Ransome_MAI01_MAI01B_100101_130101_sessile_DMSO","sessile","ICL","Imperial College London","Ransome ARMS","DMSO","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","blender","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","MAI1.BS"
"MAI1C.BS","Run16","Ransome_MAI01_MAI01B_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Maui","Maui","Hawaiian Islands","MAI01",20.76231667,-155.9799833,"20° 45' 44.34"" N","155° 58' 47.93"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MHI_2013_MAI_01B","20.76231667 -155.9799833","Ransome_MAI01_MAI01B_100101_130101_sessile_DMSO","sessile","ICL","Imperial College London","Ransome ARMS","DMSO","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","blender","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","MAI1C.BS"
"MOO21.500","Run16","Ransome_MOO01_MOO21_120201_140117","Ransome","ARMS","01/02/2012","17/01/2014",2012,2014,23,"Chris Meyer, Emma Ransome, Molly Timmers","Pacific","French Polynesia","","ARMS West site - north shore","Moorea Island","Society Islands","MOO01",-17.47849,-149.84766,"17° 28' 42.56"" S","149° 50' 51.57"" W","outer reef slope","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FFV22014_ARMS_MOO_021","-17.47849 -149.84766","Ransome_MOO01_MOO21_120201_140117_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","MOO21.500"
"MOO27.500","Run16","Ransome_MOO03_MOO27_120201_140121","Ransome","ARMS","01/02/2012","21/01/2014",2012,2014,23,"Chris Meyer, Emma Ransome, Molly Timmers","Pacific","French Polynesia","","ARMS East site - north shore","Moorea Island","Society Islands","MOO03",-17.47638,-149.83159,"17° 28' 34.96"" S","149° 49' 53.72"" W","outer reef slope","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FFV22014_ARMS_MOO_027","-17.47638 -149.83159","Ransome_MOO03_MOO27_120201_140121_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","MOO27.500"
"OFU3B.100","Run16","Ransome_OFU03_OFU03B_120401_150201","Ransome","ARMS","01/04/2012","01/02/2015",2012,2015,34,"Molly Timmers","Pacific","American Samoa","","American Samoa","Ofu Island","","OFU03",-14.18628333,-169.6599,"14° 11' 10.61"" S","169° 39' 35.63"" W","forereef","Yes","RevC","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2SI_2015_OFU_03B","-14.18628333 -169.6599","Ransome_OFU03_OFU03B_120401_150201_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","OFU3B.100"
"OFU3B.RED.BS","Run16","Ransome_OFU03_OFU03B_120401_150201","Ransome","ARMS","01/04/2012","01/02/2015",2012,2015,34,"Molly Timmers","Pacific","American Samoa","","American Samoa","Ofu Island","","OFU03",-14.18628333,-169.6599,"14° 11' 10.61"" S","169° 39' 35.63"" W","forereef","Yes","RevC","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2SI_2015_OFU_03B","-14.18628333 -169.6599","Ransome_OFU03_OFU03B_120401_150201_sessile_DMSO","sessile","ICL","Imperial College London","Ransome ARMS","DMSO","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","blender","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","OFU3B.RED.BS"
"OFU4A.BS","Run16","Ransome_OFU04_OFU04C_120401_150201","Ransome","ARMS","01/04/2012","01/02/2015",2012,2015,34,"Molly Timmers","Pacific","American Samoa","","American Samoa","Ofu Island","","OFU04",-14.1778,-169.649,"14° 10' 40.07"" S","169° 38' 56.40"" W","forereef","Yes","RevC","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2SI_2015_OFU_04C","-14.1778 -169.649","Ransome_OFU04_OFU04C_120401_150201_sessile_DMSO","sessile","ICL","Imperial College London","Ransome ARMS","DMSO","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","blender","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","OFU4A.BS"
"PHR33A.500","Run16","Ransome_PHR33_PHR33A_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Pearl and Hermes","Pearl and Hermes","Northwest Hawaiian Islands","PHR33",27.785467,-175.82375,"27° 47' 07.68"" N","175° 49' 25.49"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2NWHI_2013_PHR_33A","27.785467 -175.82375","Ransome_PHR33_PHR33A_100101_130101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","PHR33A.500"
"PHR33B.BS","Run16","Ransome_PHR33_PHR33B_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Pearl and Hermes","Pearl and Hermes","Northwest Hawaiian Islands","PHR33",27.785467,-175.82375,"27° 47' 07.68"" N","175° 49' 25.49"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2NWHI_2013_PHR_33B","27.785467 -175.82375","Ransome_PHR33_PHR33B_100101_130101_sessile_DMSO","sessile","ICL","Imperial College London","Ransome ARMS","DMSO","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","blender","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","PHR33B.BS"
"PHR33C.500","Run16","Ransome_PHR33_PHR33C_100101_130101","Ransome","ARMS","01/01/2010","01/01/2013",2010,2013,36,"Molly Timmers","Pacific","USA","","Pearl and Hermes","Pearl and Hermes","Northwest Hawaiian Islands","PHR33",27.785467,-175.82375,"27° 47' 07.68"" N","175° 49' 25.49"" W","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2NWHI_2013_PHR_33C","27.785467 -175.82375","Ransome_PHR33_PHR33C_100101_130101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","PHR33C.500"
"ROS25C.500","Run16","Ransome_ROS25_ROS25C_120401_150201","Ransome","ARMS","01/04/2012","01/02/2015",2012,2015,34,"Molly Timmers","Pacific","American Samoa","","Rose Atoll","Rose Atoll","Rose Atoll","ROS25",-14.52938333,-168.1534833,"14° 31' 45.77"" S","168° 09' 12.53"" W","forereef","Yes","RevC","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2SI_2015_ROS_25C","-14.52938333 -168.1534833","Ransome_ROS25_ROS25C_120401_150201_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","ROS25C.500"
"SAI6.500","Run16","Ransome_SAI06_SAI06B_110101_140101","Ransome","ARMS","01/01/2011","01/01/2014",2011,2014,36,"Molly Timmers","Pacific","Northern Mariana Islands","","Northern Mariana Islands","Saipan","Northern Mariana Islands","SAI06",15.15643,145.69002,"15° 09' 23.14"" N","145° 41' 24.07"" E","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MI_2014_SAI_06B","15.15643 145.69002","Ransome_SAI06_SAI06B_110101_140101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","SAI6.500"
"SAI8.100","Run16","Ransome_SAI08_SAI08A_110101_140101","Ransome","ARMS","01/01/2011","01/01/2014",2011,2014,36,"Molly Timmers","Pacific","Northern Mariana Islands","","Northern Mariana Islands","Saipan","Northern Mariana Islands","SAI08",15.2741,145.79105,"15° 16' 26.76"" N","145° 47' 27.78"" E","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MI_2014_SAI_08A","15.2741 145.79105","Ransome_SAI08_SAI08A_110101_140101_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","SAI8.100"
"SAI8.500","Run16","Ransome_SAI08_SAI08A_110101_140101","Ransome","ARMS","01/01/2011","01/01/2014",2011,2014,36,"Molly Timmers","Pacific","Northern Mariana Islands","","Northern Mariana Islands","Saipan","Northern Mariana Islands","SAI08",15.2741,145.79105,"15° 16' 26.76"" N","145° 47' 27.78"" E","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2MI_2014_SAI_08A","15.2741 145.79105","Ransome_SAI08_SAI08A_110101_140101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","SAI8.500"
"TWI2A.100","Run16","Ransome_TWI02_TWI02A_120312_150522","Ransome","ARMS","12/03/2012","22/05/2015",2012,2015,38,"Max Sudnovsky, Molly Timmers, Chris Meyer, Andrianus Sembiring, Aji Wahyu Anggoro","Pacific","Phillipines","Mabini","Twin Rocks","Luzon","Verde Islands","TWI02",13.69054,120.88903,"13° 41' 25.94"" N","120° 53' 20.50"" E","fringing reef","","","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/CaU2TWI_02_A_48","13.69054 120.88903","Ransome_TWI02_TWI02A_120312_150522_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","TWI2A.100"
"TWI2A.500","Run16","Ransome_TWI02_TWI02A_120312_150522","Ransome","ARMS","12/03/2012","22/05/2015",2012,2015,38,"Max Sudnovsky, Molly Timmers, Chris Meyer, Andrianus Sembiring, Aji Wahyu Anggoro","Pacific","Phillipines","Mabini","Twin Rocks","Luzon","Verde Islands","TWI02",13.69054,120.88903,"13° 41' 25.94"" N","120° 53' 20.50"" E","fringing reef","","","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/CaU2TWI_02_A_48","13.69054 120.88903","Ransome_TWI02_TWI02A_120312_150522_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","TWI2A.500"
"TWI2A.BS","Run16","Ransome_TWI02_TWI02A_120312_150522","Ransome","ARMS","12/03/2012","22/05/2015",2012,2015,38,"Max Sudnovsky, Molly Timmers, Chris Meyer, Andrianus Sembiring, Aji Wahyu Anggoro","Pacific","Phillipines","Mabini","Twin Rocks","Luzon","Verde Islands","TWI02",13.69054,120.88903,"13° 41' 25.94"" N","120° 53' 20.50"" E","fringing reef","","","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/CaU2TWI_02_A_48","13.69054 120.88903","Ransome_TWI02_TWI02A_120312_150522_sessile_DMSO","sessile","ICL","Imperial College London","Ransome ARMS","DMSO","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","blender","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","TWI2A.BS"
"WAK6.500","Run16","Ransome_WAK06_WAK06A_110101_140101","Ransome","ARMS","01/01/2011","01/01/2014",2011,2014,36,"Molly Timmers","Pacific","Wake Island","","Wake Island","Wake Island","","WAK06",19.29178,166.60729,"19° 17' 30.40"" N","166° 36' 26.24"" E","forereef","","Rev B","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2PRIA_2014_WAK_06A","19.29178 166.60729","Ransome_WAK06_WAK06A_110101_140101_500_ETOH","500","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","WAK6.500"
"WAK8.100","Run16","Ransome_WAK08_WAK08A_110101_140101","Ransome","ARMS","01/01/2011","01/01/2014",2011,2014,36,"Molly Timmers","Pacific","Wake Island","","Wake Island","Wake Island","","WAK08",19.31627,166.59834,"19° 18' 58.57"" N","166° 35' 54.02"" E","forereef","","","Benthos","Mesh crate","Yes","Yes","https://n2t.net/ark:/21547/FDQ2PRIA_2014_WAK_08A","19.31627 166.59834","Ransome_WAK08_WAK08A_110101_140101_100_ETOH","100","ICL","Imperial College London","Ransome ARMS","ETOH","fraction metadata for all samples taken from Casey et al., 2021","Yes","bulk","pestle and mortar","MoBio","PowerMax Soil DNA Isolation Kit","Yes","MoBio","PowerClean DNA Cleanup Kit","16S","515FB","806RB","Parada et al., 2014; Apprill et al., 2015","Yes","single step","Platinum Hot-Start PCR Masterix 2X",35,50,"Earth Microbiome protocol","Yes","No","WAK8.100"
